Lat of Visit,Lon of Visit,Day of Week,Hour,Day,traj_id,user_id
-0.057617197,-0.049644009,Sat,7,9/26/2020,430,5
-1.256479597,-0.317765907,Sat,8,9/26/2020,430,5
-0.060892216,0.282150156,Sat,9,9/26/2020,430,5
-0.10198088,-0.170522752,Sat,10,9/26/2020,430,5
-1.258561485,0.26918063,Sat,11,9/26/2020,430,5
0.0262142,0.0900832,Sat,12,9/26/2020,430,5
-1.256645202,0.618768723,Sat,13,9/26/2020,430,5
-0.038198277,0.279267222,Sat,14,9/26/2020,430,5
0.775892697,0.267890089,Sat,15,9/26/2020,430,5
-0.038258668,0.270776824,Sat,16,9/26/2020,430,5
0.443630996,-1.627319021,Sat,17,9/26/2020,430,5
-0.039548129,0.28398654,Sat,18,9/26/2020,430,5
-0.02746444,0.09091238,Sat,19,9/26/2020,430,5
-0.104089396,-0.103766414,Sat,20,9/26/2020,430,5
6.812231419,-0.785431421,Sat,21,9/26/2020,430,5
-0.04612692,-2.825791854,Sat,22,9/26/2020,430,5
0.429105786,0.283068348,Sat,23,9/26/2020,430,5
0.011264616,0.091489201,Sun,0,9/27/2020,431,5
1.354503626,-2.310225037,Sun,1,9/27/2020,431,5
0.350557891,0.091489201,Sun,2,9/27/2020,431,5
-0.000585664,-0.046232771,Sun,3,9/27/2020,431,5
-1.256787149,-0.043910226,Sun,4,9/27/2020,431,5
-0.05106716,0.089533287,Sun,5,9/27/2020,431,5
0.442247269,-1.629633957,Sun,6,9/27/2020,431,5
0.440890674,0.085009682,Sun,7,9/27/2020,431,5
-0.618177222,-0.786093922,Sun,8,9/27/2020,431,5
0.44368526,0.268739129,Sun,9,9/27/2020,431,5
-1.645821421,-0.046123902,Sun,10,9/27/2020,431,5
0.442247269,-0.309638183,Sun,11,9/27/2020,431,5
0.442138742,0.62417024,Sun,12,9/27/2020,431,5
-0.079314335,-0.067050428,Sun,13,9/27/2020,431,5
0.604555982,0.568230551,Sun,14,9/27/2020,431,5
-0.054723571,0.568307509,Sun,15,9/27/2020,431,5
0.020562528,0.615596404,Sun,16,9/27/2020,431,5
0.165998895,0.268637244,Sun,17,9/27/2020,431,5
0.43201963,0.268637244,Sun,18,9/27/2020,431,5
-0.032947599,0.568145043,Sun,19,9/27/2020,431,5
0.443522469,-0.071055808,Sun,20,9/27/2020,431,5
-0.038258668,-0.055377792,Sun,21,9/27/2020,431,5
0.021291776,0.089975046,Sun,22,9/27/2020,431,5
0.603702135,1.288106179,Sun,23,9/27/2020,431,5
-0.104089396,-1.632191818,Mon,0,9/28/2020,432,5
-1.508305894,0.284124269,Mon,1,9/28/2020,432,5
0.605772714,0.568076636,Mon,2,9/28/2020,432,5
0.604769444,0.090335559,Mon,3,9/28/2020,432,5
0.011811552,-0.317858268,Mon,4,9/28/2020,432,5
-0.052964548,0.268739129,Mon,5,9/28/2020,432,5
0.60506829,1.287582803,Mon,6,9/28/2020,432,5
2.920093666,-0.059707231,Mon,7,9/28/2020,432,5
-0.051293024,-1.996191763,Mon,8,9/28/2020,432,5
-0.105670783,0.089650585,Mon,9,9/28/2020,432,5
-0.054283815,-0.319120528,Mon,10,9/28/2020,432,5
-0.039209334,0.569658541,Mon,11,9/28/2020,432,5
0.824580489,-0.785984903,Mon,12,9/28/2020,432,5
-0.119376135,0.284124269,Mon,13,9/28/2020,432,5
-0.054283815,-3.859354619,Mon,14,9/28/2020,432,5
-0.055288971,-1.627204704,Mon,15,9/28/2020,432,5
0.011264616,-0.412594214,Mon,16,9/28/2020,432,5
-0.052085037,0.079375968,Mon,17,9/28/2020,432,5
-0.460229194,0.268161782,Mon,18,9/28/2020,432,5
0.022750272,-0.04769109,Mon,19,9/28/2020,432,5
0.604769444,-0.076396315,Mon,20,9/28/2020,432,5
0.615869453,0.61531061,Mon,21,9/28/2020,432,5
-4.062861622,-0.108439358,Mon,22,9/28/2020,432,5
-0.060000639,0.283068348,Mon,23,9/28/2020,432,5
0.604769444,1.344820114,Tue,0,9/29/2020,433,5
0.018557096,0.286741116,Tue,1,9/29/2020,433,5
-0.040029025,-0.047176305,Tue,2,9/29/2020,433,5
-0.053655593,0.617311171,Tue,3,9/29/2020,433,5
-0.084058496,-0.315426108,Tue,4,9/29/2020,433,5
-0.105143654,0.089422955,Tue,5,9/29/2020,433,5
-6.786267817,-0.316626794,Tue,6,9/29/2020,433,5
-0.053278659,-1.137881959,Tue,7,9/29/2020,433,5
-0.456035411,-1.006337823,Tue,8,9/29/2020,433,5
-0.103562267,0.568803457,Tue,9,9/29/2020,433,5
0.42889387,-0.048881924,Tue,10,9/29/2020,433,5
-0.100926622,-0.047539203,Tue,11,9/29/2020,433,5
-0.054849215,0.568555483,Tue,12,9/29/2020,433,5
0.019104032,0.617082536,Tue,13,9/29/2020,433,5
-1.256680689,0.089643618,Tue,14,9/29/2020,433,5
-0.056042838,0.088460892,Tue,15,9/29/2020,433,5
0.431807714,0.086719825,Tue,16,9/29/2020,433,5
0.443766656,0.617696994,Tue,17,9/29/2020,433,5
0.020015592,0.191571486,Tue,18,9/29/2020,433,5
0.02256796,0.090768175,Tue,19,9/29/2020,433,5
0.030042752,0.568033882,Tue,20,9/29/2020,433,5
0.44197595,-0.047176305,Tue,21,9/29/2020,433,5
-0.104089396,0.61688248,Tue,22,9/29/2020,433,5
-0.053278659,0.089578482,Tue,23,9/29/2020,433,5
-0.052309409,0.56811939,Wed,0,9/30/2020,434,5
0.011811552,-1.556156185,Wed,1,9/30/2020,434,5
0.605879445,0.090299508,Wed,2,9/30/2020,434,5
0.016916288,-0.786102308,Wed,3,9/30/2020,434,5
0.588542484,0.088893508,Wed,4,9/30/2020,434,5
-0.055665904,0.279395581,Wed,5,9/30/2020,434,5
0.017827848,-0.051277048,Wed,6,9/30/2020,434,5
0.073553059,0.614967656,Wed,7,9/30/2020,434,5
0.024938016,-0.059039668,Wed,8,9/30/2020,434,5
1.360406977,-1.590454445,Wed,9,9/30/2020,434,5
-0.082930755,0.567828662,Wed,10,9/30/2020,434,5
-0.077590865,-0.046704538,Wed,11,9/30/2020,434,5
-0.051518887,0.269078745,Wed,12,9/30/2020,434,5
0.604620021,0.268365551,Wed,13,9/30/2020,434,5
0.01892172,0.091020534,Wed,14,9/30/2020,434,5
-0.964469202,0.283068348,Wed,15,9/30/2020,434,5
0.040616847,-0.316134205,Wed,16,9/30/2020,434,5
0.022750272,-0.303236883,Wed,17,9/30/2020,434,5
0.0216564,0.085616507,Wed,18,9/30/2020,434,5
-1.659995279,0.268229705,Wed,19,9/30/2020,434,5
-1.635980836,0.617311171,Wed,20,9/30/2020,434,5
-1.635980836,1.344929133,Wed,21,9/30/2020,434,5
0.030042752,-4.9793452,Wed,22,9/30/2020,434,5
-0.073515917,-0.062377485,Wed,23,9/30/2020,434,5
-1.256101072,0.091489201,Thu,0,10/1/2020,435,5
0.444282162,-0.845073298,Thu,1,10/1/2020,435,5
0.020927152,-0.046595669,Thu,2,10/1/2020,435,5
0.443495337,0.372408425,Thu,3,10/1/2020,435,5
0.651996696,-0.78627003,Thu,4,10/1/2020,435,5
2.455812477,0.085561341,Thu,5,10/1/2020,435,5
0.44439069,-0.016983175,Thu,6,10/1/2020,435,5
0.443224018,0.088319637,Thu,7,10/1/2020,435,5
-0.05415817,0.616610975,Thu,8,10/1/2020,435,5
-1.580842992,-0.047031146,Thu,9,10/1/2020,435,5
0.443522469,0.614024534,Thu,10,10/1/2020,435,5
-0.039096403,0.090479764,Thu,11,10/1/2020,435,5
0.442247269,-0.442991933,Thu,12,10/1/2020,435,5
-0.45870661,0.280543321,Thu,13,10/1/2020,435,5
-0.054786393,-0.408789283,Thu,14,10/1/2020,435,5
-0.059937816,0.615882199,Thu,15,10/1/2020,435,5
0.020927152,-0.060374794,Thu,16,10/1/2020,435,5
-0.055917193,-0.316041844,Thu,17,10/1/2020,435,5
0.825408513,0.567726052,Thu,18,10/1/2020,435,5
-0.054095348,-1.62946248,Thu,19,10/1/2020,435,5
-0.110942072,-0.319120528,Thu,20,10/1/2020,435,5
0.443739524,-0.014980485,Thu,21,10/1/2020,435,5
0.604812136,-0.048990793,Thu,22,10/1/2020,435,5
-0.45897373,-0.314594863,Thu,23,10/1/2020,435,5
-0.455501171,-0.04368571,Fri,0,10/2/2020,436,5
-0.45870661,-0.319736265,Fri,1,10/2/2020,436,5
-0.104616525,0.617168274,Fri,2,10/2/2020,436,5
-0.042415309,0.61788276,Fri,3,10/2/2020,436,5
0.824698778,1.287398082,Fri,4,10/2/2020,436,5
-0.459481258,-0.315918697,Fri,5,10/2/2020,436,5
-0.030390417,0.268263667,Fri,6,10/2/2020,436,5
0.825467657,-2.15156051,Fri,7,10/2/2020,436,5
-0.100926622,0.088424841,Fri,8,10/2/2020,436,5
-1.258017356,0.084026584,Fri,9,10/2/2020,436,5
-1.633035065,1.343830555,Fri,10,10/2/2020,436,5
-0.031570655,0.08950638,Fri,11,10/2/2020,436,5
0.02803732,-0.78549851,Fri,12,10/2/2020,436,5
0.825349368,0.282150156,Fri,13,10/2/2020,436,5
-0.050163707,0.568803457,Fri,14,10/2/2020,436,5
-0.036685018,0.091489201,Fri,15,10/2/2020,436,5
0.03259512,0.567520832,Fri,16,10/2/2020,436,5
0.824639634,0.568025331,Fri,17,10/2/2020,436,5
0.024573392,-0.31462565,Fri,18,10/2/2020,436,5
0.03259512,-0.047793231,Fri,19,10/2/2020,436,5
0.605153675,0.269010822,Fri,20,10/2/2020,436,5
0.823634176,-0.785263699,Fri,21,10/2/2020,436,5
-0.03393113,0.568598237,Fri,22,10/2/2020,436,5
-0.045578083,0.089470328,Fri,23,10/2/2020,436,5
-0.028423354,0.089758739,Sat,0,10/3/2020,437,5
-0.45843949,0.285639286,Sat,1,10/3/2020,437,5
0.538560359,-0.312347424,Sat,2,10/3/2020,437,5
-0.105143654,0.568281856,Sat,3,10/3/2020,437,5
-0.071497108,-0.046087612,Sat,4,10/3/2020,437,5
-0.053278659,-0.055701851,Sat,5,10/3/2020,437,5
0.020927152,-0.046885987,Sat,6,10/3/2020,437,5
-0.0392422,0.088929559,Sat,7,10/3/2020,437,5
-1.256479597,0.567247205,Sat,8,10/3/2020,437,5
-0.038455375,0.158187472,Sat,9,10/3/2020,437,5
0.824580489,0.093976739,Sat,10,10/3/2020,437,5
-0.054786393,1.346061255,Sat,11,10/3/2020,437,5
-0.056262017,-0.313394177,Sat,12,10/3/2020,437,5
-0.073653495,-0.044454573,Sat,13,10/3/2020,437,5
0.431066008,0.569111288,Sat,14,10/3/2020,437,5
0.443875183,-0.315610829,Sat,15,10/3/2020,437,5
-0.45924085,-1.626761722,Sat,16,10/3/2020,437,5
0.425291299,0.091525252,Sat,17,10/3/2020,437,5
0.110452086,-1.631363014,Sat,18,10/3/2020,437,5
-0.459427834,1.287059426,Sat,19,10/3/2020,437,5
-0.036291606,0.084678687,Sat,20,10/3/2020,437,5
-0.051405955,0.567435323,Sat,21,10/3/2020,437,5
0.015041746,0.089614534,Sat,22,10/3/2020,437,5
-0.45910729,-0.317519613,Sat,23,10/3/2020,437,5
-0.458813458,-1.135742379,Sun,0,10/4/2020,438,5
-0.459347698,0.086774991,Sun,1,10/4/2020,438,5
-0.004049592,0.618097106,Sun,2,10/4/2020,438,5
0.431224945,0.087235148,Sun,3,10/4/2020,438,5
-1.381052119,0.090011098,Sun,4,10/4/2020,438,5
0.603915597,0.268942898,Sun,5,10/4/2020,438,5
-0.116213362,0.289036596,Sun,6,10/4/2020,438,5
-0.053325794,0.089686636,Sun,7,10/4/2020,438,5
-0.05359277,0.271625864,Sun,8,10/4/2020,438,5
-0.45897373,1.344551759,Sun,9,10/4/2020,438,5
0.444119371,-0.316041844,Sun,10,10/4/2020,438,5
-0.045872303,0.089866893,Sun,11,10/4/2020,438,5
-0.45924085,0.086278498,Sun,12,10/4/2020,438,5
0.443766656,0.283114258,Sun,13,10/4/2020,438,5
0.021474088,0.568204899,Sun,14,10/4/2020,438,5
0.03259512,0.087667764,Sun,15,10/4/2020,438,5
0.430536218,0.082803046,Sun,16,10/4/2020,438,5
0.604470597,0.268569321,Sun,17,10/4/2020,438,5
-0.05717492,0.087216319,Sun,18,10/4/2020,438,5
-0.10198088,-0.047684362,Sun,19,10/4/2020,438,5
0.047362391,-0.316349713,Sun,20,10/4/2020,438,5
0.444037975,0.617296882,Sun,21,10/4/2020,438,5
0.418862569,0.085285512,Sun,22,10/4/2020,438,5
-0.078787206,-0.137144583,Sun,23,10/4/2020,438,5
0.430271323,-0.949516538,Mon,0,10/5/2020,439,5
-0.459214138,1.344342106,Mon,1,10/5/2020,439,5
0.430112386,1.286474477,Mon,2,10/5/2020,439,5
0.021474088,0.088424841,Mon,3,10/5/2020,439,5
-0.459320986,-0.381702621,Mon,4,10/5/2020,439,5
0.606904061,0.615167712,Mon,5,10/5/2020,439,5
0.271815538,0.268908937,Mon,6,10/5/2020,439,5
-0.02862006,0.085561341,Mon,7,10/5/2020,439,5
0.443549601,0.618311452,Mon,8,10/5/2020,439,5
0.606220984,-1.38434121,Mon,9,10/5/2020,439,5
-0.104089396,0.618268583,Mon,10,10/5/2020,439,5
0.015457792,0.086168166,Mon,11,10/5/2020,439,5
-0.073821531,1.344971063,Mon,12,10/5/2020,439,5
-4.204497811,0.282976529,Mon,13,10/5/2020,439,5
-0.103562267,0.088319637,Mon,14,10/5/2020,439,5
-0.029997004,0.568213449,Mon,15,10/5/2020,439,5
-0.094073946,1.344702708,Mon,16,10/5/2020,439,5
-1.25677532,0.616453788,Mon,17,10/5/2020,439,5
0.031865872,1.543763343,Mon,18,10/5/2020,439,5
-0.456997042,0.61688248,Mon,19,10/5/2020,439,5
-0.041405969,0.088981628,Mon,20,10/5/2020,439,5
0.431807714,-0.785892656,Mon,21,10/5/2020,439,5
0.505660413,0.284216088,Mon,22,10/5/2020,439,5
0.607309638,1.293493875,Mon,23,10/5/2020,439,5
-0.029764214,-1.432434938,Tue,0,10/6/2020,440,5
-0.04767921,0.567520832,Tue,1,10/6/2020,440,5
0.014910856,0.268399513,Tue,2,10/6/2020,440,5
0.824698778,-0.282078795,Tue,3,10/6/2020,440,5
-0.051293024,1.344400809,Tue,4,10/6/2020,440,5
0.825053645,0.086664659,Tue,5,10/6/2020,440,5
-2.442725806,0.089650585,Tue,6,10/6/2020,440,5
-1.661767011,0.283756992,Tue,7,10/6/2020,440,5
0.419887443,-0.315857123,Tue,8,10/6/2020,440,5
0.82467512,0.268908937,Tue,9,10/6/2020,440,5
0.443739524,-1.12657275,Tue,10,10/6/2020,440,5
0.015041746,-0.04969378,Tue,11,10/6/2020,440,5
0.431542819,-0.785263699,Tue,12,10/6/2020,440,5
-0.028226648,-0.312316637,Tue,13,10/6/2020,440,5
-1.648745847,0.268399513,Tue,14,10/6/2020,440,5
-0.081422851,-0.317273318,Tue,15,10/6/2020,440,5
-0.053278659,0.089722687,Tue,16,10/6/2020,440,5
0.03259512,0.085009682,Tue,17,10/6/2020,440,5
-1.635895452,0.08532443,Tue,18,10/6/2020,440,5
-0.458920306,-0.054366724,Tue,19,10/6/2020,440,5
-0.043952465,0.268535359,Tue,20,10/6/2020,440,5
-0.046913745,-1.873803602,Tue,21,10/6/2020,440,5
0.03259512,-0.316811515,Tue,22,10/6/2020,440,5
-0.060214626,0.616310891,Tue,23,10/6/2020,440,5
-0.057613393,0.268569321,Wed,0,10/7/2020,441,5
-0.45843949,-0.314379355,Wed,1,10/7/2020,441,5
-1.32480338,0.503779076,Wed,2,10/7/2020,441,5
0.453582075,-0.068385555,Wed,3,10/7/2020,441,5
-0.050615434,-0.046813407,Wed,4,10/7/2020,441,5
-0.115159104,0.280956507,Wed,5,10/7/2020,441,5
-0.45817237,0.568717949,Wed,6,10/7/2020,441,5
-0.055980015,0.394752642,Wed,7,10/7/2020,441,5
-0.028423354,0.567572137,Wed,8,10/7/2020,441,5
-3.124469392,-0.058372104,Wed,9,10/7/2020,441,5
-0.032750892,0.269078745,Wed,10,10/7/2020,441,5
0.01627641,-0.046355963,Wed,11,10/7/2020,441,5
-0.053278659,-0.0456884,Wed,12,10/7/2020,441,5
-1.256574229,0.568717949,Wed,13,10/7/2020,441,5
-0.45870661,1.346413471,Wed,14,10/7/2020,441,5
-0.03235748,0.568384466,Wed,15,10/7/2020,441,5
0.431542819,0.282241976,Wed,16,10/7/2020,441,5
0.429476639,0.616167993,Wed,17,10/7/2020,441,5
0.824343911,-0.315733976,Wed,18,10/7/2020,441,5
0.020197904,0.086002669,Wed,19,10/7/2020,441,5
0.604940213,0.285455647,Wed,20,10/7/2020,441,5
0.612369849,-0.315118239,Wed,21,10/7/2020,441,5
-0.46004221,0.091597354,Wed,22,10/7/2020,441,5
0.431066008,-0.061709921,Wed,23,10/7/2020,441,5
-0.030390417,-0.067717992,Thu,0,10/8/2020,442,5
-0.04938368,-5.109282239,Thu,1,10/8/2020,442,5
-1.256952754,0.617168274,Thu,2,10/8/2020,442,5
-0.151225966,0.614596123,Thu,3,10/8/2020,442,5
0.605409829,0.087712812,Thu,4,10/8/2020,442,5
-0.067099551,0.284261998,Thu,5,10/8/2020,442,5
0.030042752,0.086002669,Thu,6,10/8/2020,442,5
0.431542819,-0.311115951,Thu,7,10/8/2020,442,5
-0.747239495,0.094337252,Thu,8,10/8/2020,442,5
-0.424067715,0.269248553,Thu,9,10/8/2020,442,5
-0.026849704,0.272984328,Thu,10,10/8/2020,442,5
0.825526802,-1.136489534,Thu,11,10/8/2020,442,5
0.581725604,-0.314194634,Thu,12,10/8/2020,442,5
-0.247806647,0.282976529,Thu,13,10/8/2020,442,5
0.438910045,0.28628202,Thu,14,10/8/2020,442,5
-0.459561394,-0.049244822,Thu,15,10/8/2020,442,5
0.200643731,0.269078745,Thu,16,10/8/2020,442,5
0.824698778,0.615024815,Thu,17,10/8/2020,442,5
0.441948818,-0.068385555,Thu,18,10/8/2020,442,5
-0.45897373,-0.04368571,Thu,19,10/8/2020,442,5
-0.055288971,-0.045020837,Thu,20,10/8/2020,442,5
-0.054032526,0.6147676,Thu,21,10/8/2020,442,5
-0.105143654,0.61688248,Thu,22,10/8/2020,442,5
-1.771878713,0.088424841,Thu,23,10/8/2020,442,5
-0.054032526,-0.785959745,Fri,0,10/9/2020,443,5
0.430854092,0.269146668,Fri,1,10/9/2020,443,5
-0.032554186,-1.626518797,Fri,2,10/9/2020,443,5
-0.060779284,-1.214618026,Fri,3,10/9/2020,443,5
-0.030193711,0.28407836,Fri,4,10/9/2020,443,5
-0.107779299,0.084402857,Fri,5,10/9/2020,443,5
0.825337539,-0.785683004,Fri,6,10/9/2020,443,5
-1.635724682,0.568136492,Fri,7,10/9/2020,443,5
0.823870754,-0.063712611,Fri,8,10/9/2020,443,5
0.431542819,0.089975046,Fri,9,10/9/2020,443,5
-0.095128204,0.268671206,Fri,10,10/9/2020,443,5
-0.09723672,0.27111644,Fri,11,10/9/2020,443,5
0.031865872,-0.786102308,Fri,12,10/9/2020,443,5
0.605089636,0.279625129,Fri,13,10/9/2020,443,5
0.59704773,-0.317273318,Fri,14,10/9/2020,443,5
0.44368526,-0.046523089,Fri,15,10/9/2020,443,5
0.606690599,0.083465037,Fri,16,10/9/2020,443,5
-1.630686986,0.085726839,Fri,17,10/9/2020,443,5
-0.45977509,-1.626061526,Fri,18,10/9/2020,443,5
-0.054597926,0.615982227,Fri,19,10/9/2020,443,5
-0.049373185,0.090526273,Fri,20,10/9/2020,443,5
0.019650968,0.568803457,Fri,21,10/9/2020,443,5
-0.104616525,0.089398226,Fri,22,10/9/2020,443,5
-1.634038335,0.279074213,Fri,23,10/9/2020,443,5
-0.058068924,0.090840277,Sat,0,10/10/2020,444,5
-0.059875831,0.085009682,Sat,1,10/10/2020,444,5
-0.046888688,-0.785666232,Sat,2,10/10/2020,444,5
-0.051293024,-0.316041844,Sat,3,10/10/2020,444,5
0.605623291,0.268841014,Sat,4,10/10/2020,444,5
0.423595972,0.089758739,Sat,5,10/10/2020,444,5
0.606007522,-0.046813407,Sat,6,10/10/2020,444,5
0.017150262,-0.053031597,Sat,7,10/10/2020,444,5
-0.459401122,-0.785683004,Sat,8,10/10/2020,444,5
0.431330903,-0.060374794,Sat,9,10/10/2020,444,5
-0.459053866,0.084458023,Sat,10,10/10/2020,444,5
0.824533173,0.089686636,Sat,11,10/10/2020,444,5
0.443549601,0.278569208,Sat,12,10/10/2020,444,5
-0.048243868,0.285363828,Sat,13,10/10/2020,444,5
0.020015592,-0.572395906,Sat,14,10/10/2020,444,5
0.443875183,-1.873324755,Sat,15,10/10/2020,444,5
1.706094499,-1.631334435,Sat,16,10/10/2020,444,5
0.017280912,-0.438171426,Sat,17,10/10/2020,444,5
-1.256361308,-0.056369414,Sat,18,10/10/2020,444,5
-0.094601075,0.089902944,Sat,19,10/10/2020,444,5
0.431277924,1.288660342,Sat,20,10/10/2020,444,5
-0.030390417,0.28518019,Sat,21,10/10/2020,444,5
-0.100926622,0.284767004,Sat,22,10/10/2020,444,5
0.427569395,0.617439779,Sat,23,10/10/2020,444,5
2.940047527,0.090191354,Sun,0,10/11/2020,445,5
-0.23218173,0.568341712,Sun,1,10/11/2020,445,5
2.902997989,0.283481535,Sun,2,10/11/2020,445,5
-0.050276638,0.09218125,Sun,3,10/11/2020,445,5
0.432072609,0.271286248,Sun,4,10/11/2020,445,5
0.607117523,0.568598237,Sun,5,10/11/2020,445,5
0.430218344,-2.980313168,Sun,6,10/11/2020,445,5
0.650108312,0.568256204,Sun,7,10/11/2020,445,5
0.603915597,0.087595661,Sun,8,10/11/2020,445,5
0.0216564,0.269010822,Sun,9,10/11/2020,445,5
0.443603864,0.085120014,Sun,10,10/11/2020,445,5
-0.056985171,0.28628202,Sun,11,10/11/2020,445,5
0.825645091,-0.05169647,Sun,12,10/11/2020,445,5
0.429847492,-0.046668248,Sun,13,10/11/2020,445,5
0.419850913,0.014392304,Sun,14,10/11/2020,445,5
0.017280912,0.616968218,Sun,15,10/11/2020,445,5
-0.459134002,-0.046740828,Sun,16,10/11/2020,445,5
-0.048758758,-0.04368571,Sun,17,10/11/2020,445,5
-0.055980015,-0.31573053,Sun,18,10/11/2020,445,5
-0.047453347,0.268263667,Sun,19,10/11/2020,445,5
-0.459320986,-0.785381105,Sun,20,10/11/2020,445,5
-0.017211096,0.090371611,Sun,21,10/11/2020,445,5
0.530057845,0.311460858,Sun,22,10/11/2020,445,5
-0.432491373,0.268739129,Sun,23,10/11/2020,445,5
-0.050577303,-0.396646736,Mon,0,10/12/2020,446,5
-0.058681372,-0.316134205,Mon,1,10/12/2020,446,5
0.605281752,0.281645151,Mon,2,10/12/2020,446,5
0.444065107,0.287659308,Mon,3,10/12/2020,446,5
-1.634016989,-0.785892656,Mon,4,10/12/2020,446,5
0.443658128,-0.786102308,Mon,5,10/12/2020,446,5
-0.044630055,-0.138392398,Mon,6,10/12/2020,446,5
0.825408513,0.840463846,Mon,7,10/12/2020,446,5
-0.038455375,0.089367789,Mon,8,10/12/2020,446,5
-0.055163326,0.287934766,Mon,9,10/12/2020,446,5
0.601339134,-0.046087612,Mon,10,10/12/2020,446,5
-0.050849372,-0.04769109,Mon,11,10/12/2020,446,5
-1.256952754,-0.315949484,Mon,12,10/12/2020,446,5
-1.817867287,0.279854677,Mon,13,10/12/2020,446,5
-0.036291606,-0.04368571,Mon,14,10/12/2020,446,5
-1.661617588,-0.073058499,Mon,15,10/12/2020,446,5
-0.100399493,-0.047248885,Mon,16,10/12/2020,446,5
1.364627472,0.568290407,Mon,17,10/12/2020,446,5
-0.053781237,-0.046269061,Mon,18,10/12/2020,446,5
-0.104616525,0.086113,Mon,19,10/12/2020,446,5
-0.01063762,-0.785012117,Mon,20,10/12/2020,446,5
0.030042752,-0.046631959,Mon,21,10/12/2020,446,5
0.01983328,-0.087744893,Mon,22,10/12/2020,446,5
-1.771851581,0.567862865,Mon,23,10/12/2020,446,5
-1.256869951,0.283756992,Tue,0,10/13/2020,447,5
0.608184831,0.09120079,Tue,1,10/13/2020,447,5
-0.45870661,0.083990532,Tue,2,10/13/2020,447,5
0.438720122,0.283802902,Tue,3,10/13/2020,447,5
0.069898433,0.617511228,Tue,4,10/13/2020,447,5
0.823989044,-0.31881266,Tue,5,10/13/2020,447,5
-0.018391333,-0.31647286,Tue,6,10/13/2020,447,5
0.825408513,0.277059718,Tue,7,10/13/2020,447,5
-0.051518887,-1.819702443,Tue,8,10/13/2020,447,5
-0.026456291,0.278018293,Tue,9,10/13/2020,447,5
0.604748098,1.345306507,Tue,10,10/13/2020,447,5
-0.052986999,0.282150156,Tue,11,10/13/2020,447,5
-1.63423045,-1.404292992,Tue,12,10/13/2020,447,5
-0.041996088,0.09449991,Tue,13,10/13/2020,447,5
0.443386809,1.342958401,Tue,14,10/13/2020,447,5
0.441758895,0.086057835,Tue,15,10/13/2020,447,5
-0.049260253,-1.699879534,Tue,16,10/13/2020,447,5
-0.058115971,-0.046777118,Tue,17,10/13/2020,447,5
-0.100399493,0.567469526,Tue,18,10/13/2020,447,5
0.433132188,-0.098425907,Tue,19,10/13/2020,447,5
-0.053278659,-0.046813407,Tue,20,10/13/2020,447,5
-0.050276638,-1.627876321,Tue,21,10/13/2020,447,5
-0.458786746,-0.3152106,Tue,22,10/13/2020,447,5
-0.06382844,-1.628605097,Tue,23,10/13/2020,447,5
-0.339831136,0.268093859,Wed,0,10/14/2020,448,5
-0.061382728,0.615867909,Wed,1,10/14/2020,448,5
-1.257603344,0.586789409,Wed,2,10/14/2020,448,5
-0.100399493,0.265376932,Wed,3,10/14/2020,448,5
1.530653898,0.567905619,Wed,4,10/14/2020,448,5
-1.835584419,-1.6284622,Wed,5,10/14/2020,448,5
-0.462633273,0.617311171,Wed,6,10/14/2020,448,5
0.443549601,0.609394663,Wed,7,10/14/2020,448,5
-1.632778911,0.568546932,Wed,8,10/14/2020,448,5
-0.45924085,0.09449991,Wed,9,10/14/2020,448,5
0.431542819,-0.04368571,Wed,10,10/14/2020,448,5
0.443278282,1.289276079,Wed,11,10/14/2020,448,5
0.824343911,1.29266263,Wed,12,10/14/2020,448,5
0.431701756,0.615753591,Wed,13,10/14/2020,448,5
-0.052713259,-0.052438321,Wed,14,10/14/2020,448,5
0.0170986,0.086333664,Wed,15,10/14/2020,448,5
-0.106197912,-2.011027469,Wed,16,10/14/2020,448,5
-0.026062879,0.284353817,Wed,17,10/14/2020,448,5
-0.14731397,-1.137847998,Wed,18,10/14/2020,448,5
-0.458546338,-0.047539203,Wed,19,10/14/2020,448,5
-0.459427834,-0.121790625,Wed,20,10/14/2020,448,5
-0.459401122,-0.041478812,Wed,21,10/14/2020,448,5
0.604940213,-0.138958298,Wed,22,10/14/2020,448,5
-0.035111368,-0.046704538,Wed,23,10/14/2020,448,5
-1.641082571,0.072922787,Thu,0,10/15/2020,449,5
-0.458252506,1.345122013,Thu,1,10/15/2020,449,5
-0.052986999,0.086278498,Thu,2,10/15/2020,449,5
0.825526802,-0.167834234,Thu,3,10/15/2020,449,5
0.606263676,0.268908937,Thu,4,10/15/2020,449,5
0.605367137,-1.631791706,Thu,5,10/15/2020,449,5
-0.063715508,0.086499162,Thu,6,10/15/2020,449,5
-0.45870661,-0.044353273,Thu,7,10/15/2020,449,5
-1.634443912,-1.503584282,Thu,8,10/15/2020,449,5
0.019104032,-0.786102308,Thu,9,10/15/2020,449,5
-1.256834465,0.089312623,Thu,10,10/15/2020,449,5
0.605132329,-0.046559379,Thu,11,10/15/2020,449,5
-0.458760034,0.089722687,Thu,12,10/15/2020,449,5
-0.057739038,0.086002669,Thu,13,10/15/2020,449,5
0.825645091,0.086874636,Thu,14,10/15/2020,449,5
-0.046913745,0.617311171,Thu,15,10/15/2020,449,5
-0.104089396,0.283068348,Thu,16,10/15/2020,449,5
